tag,net,C,c,k,B,mux,P_lane_max,mu,bwd,F,P_lane_dbm,IL_window,acl,T,comp,comm,E_laser,E_tune,E_dyn,E_fab,E_leak,E_comp,E_total,max_chain,segments,relays,commF,commB,fabric_bound,T_max,T_bf,u_bf,T_ideal,E_ideal,acl_ideal,IL_ideal,P_ideal_dbm,secs
rate,NN2,64,16,4,10000000000.0,SDM,8.0,8,R,6,-5.638574516291353,13.661425483708648,"[51, 49, 63, 32, 1]",0.00031422255211879677,0.0002211430677290837,9.111948438971307e-05,4.683956538638638e-05,2.8233725952000057e-05,0.00032168157184,0.0006727577600000001,9.532255341075818e-06,0.0018308307599999999,0.0029098756385194623,6.0,3451.0,2807.0,6.373859841915349e-06,8.474562454779772e-05,0.0,0.00031567196388350264,0.00031541314035409083,63,0.000256428601557423,0.0029871399511272297,"[64, 49, 63, 32, 1]",32.76141276307128,13.461412763071277,0.39710116386413574
rate,NN2,64,16,2,20000000000.0,SDM,8.0,8,R,6,-1.1231245813316342,13.661425483708648,"[51, 49, 63, 32, 1]",0.00031396372858938495,0.0002211430677290837,9.086066086030129e-05,6.624114862508875e-05,1.4116862976000029e-05,0.00032168157184,0.0006727577600000001,9.52440367048758e-06,0.0018308307599999999,0.0029151525071115765,6.0,3451.0,2807.0,6.244448077209467e-06,8.461621278309182e-05,0.0,0.00031541314035409083,0.00031515431682467907,63,0.000256428601557423,0.002810530006992038,"[64, 49, 63, 32, 1]",32.76141276307128,17.976862698030995,0.47241711616516113
rate,NN2,64,16,1,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[51, 49, 63, 32, 1]",0.0003138343168246791,0.0002211430677290837,9.073124909559541e-05,9.367913077277276e-05,7.058431488000014e-06,0.00032168157184,0.0006727577600000001,9.520477835193465e-06,0.0018308307599999999,0.0029355281319359662,6.0,3451.0,2807.0,6.179742194856525e-06,8.455150690073888e-05,0.0,0.000315283728589385,0.0003150249050599732,63,0.000256428601557423,0.002722225034924442,"[64, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.37712693214416504
rate,NN2,64,16,4,10000000000.0,WDM,8.0,8,R,6,-4.5833578123999175,14.716642187600083,"[51, 49, 63, 32, 1]",0.00031422255211879677,0.0002211430677290837,9.111948438971307e-05,5.972202529219597e-05,0.00033128290713600007,0.00032168157184,0.0006727577600000001,9.532255341075818e-06,0.0018308307599999999,0.0032258072796092717,6.0,3451.0,2807.0,6.373859841915349e-06,8.474562454779772e-05,0.0,0.00031567196388350264,0.00031541314035409083,63,0.000256428601557423,0.0035115979797736303,"[64, 49, 63, 32, 1]",33.81662946696271,14.516629466962709,0.3797900676727295
rate,NN2,64,16,2,20000000000.0,WDM,8.0,8,R,6,-0.06790787744019866,14.716642187600083,"[51, 49, 63, 32, 1]",0.00031396372858938495,0.0002211430677290837,9.086066086030129e-05,8.445969814061268e-05,0.00016564145356800003,0.00032168157184,0.0006727577600000001,9.52440367048758e-06,0.0018308307599999999,0.0030848956472191,6.0,3451.0,2807.0,6.244448077209467e-06,8.461621278309182e-05,0.0,0.00031541314035409083,0.00031515431682467907,63,0.000256428601557423,0.003072759021315238,"[64, 49, 63, 32, 1]",33.81662946696271,19.032079401922427,0.3597264289855957
rate,NN2,64,16,1,40000000000.0,WDM,8.0,8,R,6,4.447542057519518,14.716642187600083,"[51, 49, 63, 32, 1]",0.0003138343168246791,0.0002211430677290837,9.073124909559541e-05,0.00011944405058439194,8.282072678400002e-05,0.00032168157184,0.0006727577600000001,9.520477835193465e-06,0.0018308307599999999,0.0030370553470435856,6.0,3451.0,2807.0,6.179742194856525e-06,8.455150690073888e-05,0.0,0.000315283728589385,0.0003150249050599732,63,0.000256428601557423,0.0028533395420860417,"[64, 49, 63, 32, 1]",33.81662946696271,23.547529336882143,0.43123555183410645
rate,NN2,64,16,4,10000000000.0,SDM,0.0,8,T,6,-5.638574516291353,13.661425483708648,"[64, 49, 63, 32, 1]",0.0002424173993973097,0.00023011673853700842,1.0340660860301286e-05,5.862120509247083e-06,3.5335405567999945e-06,8.019139583999988e-05,7.4871296e-05,7.353974228116787e-06,0.00207763348,0.002249445807134164,6.0,3646.0,2976.0,6.166801018385937e-06,4.173859841915349e-06,0.0,0.0002424173993973097,0.0002424173993973097,64,0.00023414591316756915,0.002237324860649158,"[47, 49, 63, 32, 1]",32.76141276307128,13.461412763071277,0.33872175216674805
rate,NN2,64,16,2,20000000000.0,SDM,0.0,8,T,6,-1.1231245813316342,13.661425483708648,"[64, 49, 63, 32, 1]",0.00024215857586789793,0.00023011673853700842,1.0081837330889521e-05,8.290290328442768e-06,1.7667702783999973e-06,8.019139583999988e-05,7.4871296e-05,7.346122557528551e-06,0.00207763348,0.002250099355004371,6.0,3646.0,2976.0,6.037389253680055e-06,4.044448077209467e-06,0.0,0.00024215857586789793,0.00024215857586789793,64,0.00023414591316756915,0.002224510032495505,"[47, 49, 63, 32, 1]",32.76141276307128,17.976862698030995,0.37317633628845215
rate,NN2,64,16,1,40000000000.0,SDM,0.0,8,T,3,-0.9829746030117281,9.286125527068837,"[64, 49, 63, 32, 1]",0.0002504644582208391,0.00023011673853700842,1.8387719683830697e-05,7.876118340866712e-06,1.6252028671999754e-06,0.0001031657676800005,7.4871296e-05,7.598089804587374e-06,0.00207763348,0.0022727699546926544,11.0,6703.0,6033.0,1.1225624547797702e-05,7.162095136032996e-06,0.0,0.0002504644582208391,0.0002504644582208391,64,0.00023414591316756915,0.0022181026184186783,"[47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.387282133102417
rate,NN2,64,16,4,10000000000.0,WDM,0.0,8,T,6,-4.5833578123999175,14.716642187600083,"[64, 49, 63, 32, 1]",0.0002424173993973097,0.00023011673853700842,1.0340660860301286e-05,7.474401319293797e-06,3.599569776639996e-05,8.019139583999988e-05,7.4871296e-05,7.353974228116787e-06,0.00207763348,0.0022835202451538103,6.0,3646.0,2976.0,6.166801018385937e-06,4.173859841915349e-06,0.0,0.0002424173993973097,0.0002424173993973097,64,0.00023414591316756915,0.0022674527422747582,"[47, 49, 63, 32, 1]",33.81662946696271,14.516629466962709,0.36894869804382324
