tag,net,C,c,k,B,mux,P_lane_max,mu,bwd,F,P_lane_dbm,IL_window,acl,T,comp,comm,E_laser,E_tune,E_dyn,E_fab,E_leak,E_comp,E_total,max_chain,segments,relays,commF,commB,fabric_bound,T_max,T_bf,u_bf,T_ideal,E_ideal,acl_ideal,IL_ideal,P_ideal_dbm,secs
lanes,NN4,64,16,2,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[64, 63, 51, 49, 63, 32, 1]",0.0005581220695515043,0.0004553428079427047,0.00010081926160879958,0.00025293514396148876,1.9057877350400007e-05,0.0008682594713599992,0.00180440576,1.6931191101914432e-05,0.00643108076,0.009392670203773802,6.0,6302.0,5176.0,6.215513157340963e-06,9.460374845145861e-05,0.0,0.0005590538342573866,0.0005590538342573866,63,0.0004995133054585403,0.008755342846739525,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6587810516357422
lanes,NN4,64,16,4,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[64, 63, 51, 49, 63, 32, 1]",0.0005078973636691513,0.0004553428079427047,5.059455572644663e-05,0.00025293514396148876,1.9057877350400007e-05,0.0008682594713599992,0.00180440576,1.5407574424267372e-05,0.00643108076,0.009391146587096156,6.0,6302.0,5176.0,3.200219039693904e-06,4.7394336686752724e-05,0.0,0.0005083632460220925,0.0005083632460220925,63,0.0004979474231055992,0.008755295344132465,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6467180252075195
lanes,NN4,64,16,10,40000000000.0,SDM,8.0,8,R,6,3.392325353628083,13.661425483708648,"[53, 63, 47, 49, 63, 32, 1]",0.0004978404550015283,0.0004553428079427047,4.053764705882352e-05,0.0002478475330159632,1.8674541670400043e-05,0.0008508057599999995,0.0017695897600000002,1.510248804292636e-05,0.006420840759999999,0.009322860842729288,6.0,5996.0,4908.0,2.436470588235294e-06,3.810117647058823e-05,12.0,0.0004978404550015283,0.0004978404550015283,63,0.0004978404550015281,0.008755292099148061,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.7094988822937012
lanes,NN4,64,16,1,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 63, 64, 49, 63, 32, 1]",0.0005177123735111586,0.0004949095824905943,2.0842791020564278e-05,2.9605795796700986e-05,2.230704742399982e-06,0.00021384860671999932,0.000206967296,1.5705322562834505e-05,0.00778608348,0.008254441205821935,6.0,6692.0,5514.0,1.2039042569105668e-05,8.80374845145861e-06,0.0,0.0005177123735111586,0.0005177123735111586,64,0.0005012916982976256,0.008151990681499686,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6624596118927002
lanes,NN4,64,16,2,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 63, 64, 49, 63, 32, 1]",0.0005074759029229232,0.0004949095824905943,1.0606320432328986e-05,2.9605795796700986e-05,2.230704742399982e-06,0.00021384860671999932,0.000206967296,1.53947889910698e-05,0.00778608348,0.00825413067225017,6.0,6692.0,5514.0,6.111983745576258e-06,4.494336686752728e-06,0.0,0.0005074759029229232,0.0005074759029229232,64,0.0005010836094181947,0.00815198436891544,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6705715656280518
lanes,NN4,64,16,4,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[64, 63, 64, 49, 63, 32, 1]",0.0005023576676288056,0.0004949095824905943,5.488085138211338e-06,2.9605795796700986e-05,2.230704742399982e-06,0.00021384860671999932,0.000206967296,1.5239522205187445e-05,0.00778608348,0.008253975405464287,6.0,6692.0,5514.0,3.148454333811551e-06,2.339630804399787e-06,0.0,0.0005023576676288056,0.0005023576676288056,64,0.0005010512564770182,0.008151983387456617,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6258072853088379
lanes,NN4,64,16,10,40000000000.0,SDM,8.0,8,T,6,3.392325353628083,13.661425483708648,"[53, 63, 47, 49, 63, 32, 1]",0.0005010609066641429,0.0004949095824905943,4.191324173548559e-06,2.8834267982983967e-05,2.1725725184000077e-06,0.00020060685311999946,0.00018921932799999998,1.5200183664563437e-05,0.00778608348,0.008222116685285948,6.0,5996.0,4908.0,2.436470588235294e-06,1.754853585313265e-06,10.0,0.0005010609066641429,0.0005010609066641429,63,0.0005010318447123123,0.008151982798581323,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6090636253356934
lanes,NN4,64,16,1,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[64, 63, 51, 49, 63, 32, 1]",0.002425099458530546,0.001613294314568805,0.0008039651439617408,0.001011740575845955,7.623150940160003e-05,0.003473037885439997,0.00721762304,7.356781717398264e-05,0.024978325399999998,0.03683052622786153,6.0,6302.0,5176.0,4.8429630804399783e-05,0.0007555355131573409,0.0,0.0024325535761776044,0.0024325535761776044,63,0.0018889903252419821,0.03521849164213873,"[64, 63, 64, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.704815149307251
lanes,NN4,64,16,2,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[64, 63, 51, 49, 63, 32, 1]",0.002023301811471722,0.001613294314568805,0.0004021674969029172,0.001011740575845955,7.623150940160003e-05,0.003473037885439997,0.00721762304,6.137888375280616e-05,0.024978325399999998,0.036818337294440354,6.0,6302.0,5176.0,2.4307277863223315e-05,0.00037786021903969387,0.0,0.002027028870295252,0.002027028870295252,63,0.0017899412826728764,0.0342690604631717,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6992824077606201
lanes,NN4,64,16,4,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[64, 63, 51, 49, 63, 32, 1]",0.0018224029879423103,0.001613294314568805,0.00020126867337350545,0.001011740575845955,7.623150940160003e-05,0.003473037885439997,0.00721762304,5.528441704221792e-05,0.024978325399999998,0.03681224282772977,6.0,6302.0,5176.0,1.224610139263508e-05,0.00018902257198087036,0.0,0.0018242665173540753,0.0018242665173540751,63,0.0017836777532611117,0.03426887045274347,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6607849597930908
lanes,NN4,64,16,10,40000000000.0,SDM,8.0,32,R,6,3.392325353628083,13.661425483708648,"[53, 63, 47, 49, 63, 32, 1]",0.001783284902804099,0.001613294314568805,0.0001621505882352941,0.0009913901320638529,7.469816668160017e-05,0.003403223039999998,0.007078359040000001,5.4097730811465144e-05,0.024937365399999998,0.03653913350955691,6.0,5996.0,4908.0,9.745882352941175e-06,0.00015240470588235292,12.0,0.001783284902804099,0.001783284902804099,63,0.0017832849028040995,0.034268858535232004,"[53, 63, 47, 49, 63, 32, 1]",32.76141276307128,22.49231263299071,0.6620962619781494
